Trap,Route,Site,Date,DOY,Sunset,Time,After,SQM,Temperature,Wet_Bulb_Temp,Relative_Humidity,Barometric_Pressure,Altitude,Station_Pressure,Heat_Index,Dew_Point,Humidity_Ratio,Density_Altitude,Relative_Air_Density,Air_Flow,Air_Speed,Evaporation_Rate,Wind_Chill,Delta_T,Air_Density
W11,2,1,Jun-13,163,8:22:00pm,8:52:00pm,30,13.2,18.2,13,55.4,1017.6,38,1017.6,16.6,9.1,7.15,114,98.9,0,0,0.09,18.1,5.2,1.211
W11,2,1,Jun-13,163,8:22:00pm,9:07:00pm,45,15.6,18.5,13.5,57.3,1017.9,40,1017.9,17,9.9,7.53,124,98.8,0,0,0.08,18.4,5,1.21
W11,2,1,Jun-13,163,8:22:00pm,9:22:00pm,60,17.16,18.6,13.3,55.6,1018,40,1018,17.2,9.5,7.36,127,98.7,0,0,0.09,18.6,5.3,1.21
W11,2,1,Jun-13,163,8:22:00pm,9:37:00pm,75,18.13,18.4,13.5,58,1018,40,1018,16.9,10,7.58,121,98.8,0,0,0.08,18.3,4.9,1.21
W11,2,1,Jun-13,163,8:22:00pm,9:52:00pm,90,17.9,18.6,13.6,58.3,1018.2,43,1018.2,17.2,10.2,7.71,126,98.7,0,0,0.08,18.5,5,1.21
W11,2,1,Jun-13,163,8:22:00pm,10:07:00pm,105,17.67,17.7,13.2,60.7,1018.3,43,1018.3,16.5,10,7.6,93,99.1,1,1.3,0.11,17.7,4.5,1.214
W11,2,1,Jun-13,163,8:22:00pm,10:22:00pm,120,17.04,18.1,13.5,60.4,1018.1,41,1018.1,16.9,10.3,7.77,110,98.9,2,1.4,0.11,18.1,4.6,1.212
W11,2,1,Jun-20,170,8:24:00pm,8:24:00pm,0,8.51,23.7,17.7,55.7,1008.3,39,1008.3,23.4,14.3,10.23,423,96,0,0,0.05,23.7,6,1.176
W11,2,1,Jun-20,170,8:24:00pm,8:39:00pm,15,10.25,23.6,17.6,55.6,1008.5,37,1008.5,23.3,14.2,10.16,418,96,0,0,0.05,23.6,6,1.176
W11,2,1,Jun-20,170,8:24:00pm,8:54:00pm,30,12.88,22.7,16.9,56.5,1008.8,35,1008.8,22.5,13.6,9.77,381,96.3,0,0,0.06,22.7,5.8,1.18
W11,2,1,Jun-20,170,8:24:00pm,9:09:00pm,45,15.38,22.8,17.3,58.1,1009.2,31,1009.2,22.7,14.2,10.12,382,96.3,1,1.2,0.07,22.8,5.5,1.18
W11,2,1,Jun-20,170,8:24:00pm,9:24:00pm,60,17.67,22.4,17.1,59.4,1009.5,29,1009.5,22.3,14.1,10.09,365,96.5,2,1.4,0.07,22.4,5.3,1.182
W11,2,1,Jun-20,170,8:24:00pm,9:39:00pm,75,18.68,22.6,17.8,62.8,1009.8,26,1009.8,22.7,15.2,10.82,375,96.4,0,0,0.04,22.6,4.8,1.181
W11,2,1,Jun-20,170,8:24:00pm,9:54:00pm,90,18.94,21.5,16.4,59.8,1009.9,25,1009.9,21.3,13.3,9.58,325,96.9,0,0,0.06,21.4,5.1,1.187
W11,2,1,Jun-20,170,8:24:00pm,10:09:00pm,105,18.94,21.8,16.7,60.2,1010.1,24,1010.1,21.7,13.7,9.85,336,96.8,0,0,0.06,21.7,5.1,1.185
W11,2,1,Jun-20,170,8:24:00pm,10:24:00pm,120,19.06,21.6,16.8,61.4,1010.2,24,1010.2,21.6,13.9,9.94,329,96.8,2,1.4,0.07,21.6,4.8,1.186
W11,2,1,Jun-27,177,8:25:00pm,8:35:00pm,10,10.37,20.9,15.5,57.1,1019.8,55,1019.8,20.4,12.1,8.71,196,98.1,2,1.8,0.1,20.8,5.3,1.202
W11,2,1,Jun-27,177,8:25:00pm,8:50:00pm,25,12.9,20.8,15.3,56.5,1019.8,57,1019.8,20.4,11.9,8.59,194,98.1,3,2.1,0.11,20.8,5.5,1.202
W11,2,1,Jun-27,177,8:25:00pm,9:05:00pm,40,15.14,21.2,15.3,53.3,1019.9,57,1019.9,20.8,11.3,8.3,204,98,2,1.5,0.1,21.2,5.9,1.201
W11,2,1,Jun-27,177,8:25:00pm,9:20:00pm,55,17.21,20.3,15,56.8,1020,57,1020,19.7,11.4,8.35,172,98.3,2,1.9,0.11,20.3,5.3,1.204
W11,2,1,Jun-27,177,8:25:00pm,9:35:00pm,70,17.24,20.2,15.2,59.4,1019.8,55,1019.8,19.6,12,8.7,173,98.3,3,2.1,0.11,20.2,5,1.204
W11,2,1,Jun-27,177,8:25:00pm,9:50:00pm,85,17.66,21.5,15.9,56.3,1019.8,57,1019.8,21.2,12.4,8.92,220,97.9,2,1.5,0.09,21.4,5.6,1.199
W11,2,1,Jun-27,177,8:25:00pm,10:05:00pm,100,17.53,20.7,15.4,57.4,1019.7,55,1019.7,20.1,12,8.66,191,98.1,3,2.2,0.11,20.6,5.3,1.202
W11,2,1,Jun-27,177,8:25:00pm,10:20:00pm,115,17.98,19.6,14.6,58.6,1019.8,55,1019.8,18.6,11.3,8.26,149,98.5,3,2.2,0.12,19.5,5,1.207
W11,2,1,Jun-27,177,8:25:00pm,10:35:00pm,130,17.45,19.9,14.8,58,1019.7,55,1019.7,19.2,11.4,8.35,163,98.4,2,1.8,0.11,19.9,5.2,1.205
W12,2,1,Jun-13,163,8:22:00pm,8:27:00pm,5,10.61,18.4,13.1,55.4,1017.7,38,1017.7,16.8,9.3,7.22,120,98.8,0,0,0.09,18.3,5.2,1.21
W12,2,1,Jun-13,163,8:22:00pm,8:42:00pm,20,12.73,17.9,12.9,57.3,1017.9,40,1017.9,16.4,9.3,7.24,101,99,2,1.6,0.13,17.8,5,1.213
W12,2,1,Jun-13,163,8:22:00pm,8:57:00pm,35,15.23,17.7,12.8,57.6,1018.1,42,1018.1,16.3,9.3,7.22,93,99.1,0,0,0.09,17.7,4.9,1.214
W12,2,1,Jun-13,163,8:22:00pm,9:12:00pm,50,17.36,18.2,13.1,56.4,1018.2,43,1018.2,16.8,9.4,7.3,111,98.9,1,1.2,0.12,18.2,5.1,1.211
W12,2,1,Jun-13,163,8:22:00pm,9:27:00pm,65,17.64,18.2,13.3,57.9,1018.4,45,1018.4,16.8,9.8,7.48,110,98.9,2,1.4,0.12,18.2,4.9,1.212
W12,2,1,Jun-13,163,8:22:00pm,9:42:00pm,80,18.21,18.2,13.1,56.5,1018.3,44,1018.3,16.8,9.4,7.31,110,98.9,0,0,0.09,18.2,5.1,1.212
W12,2,1,Jun-13,163,8:22:00pm,9:57:00pm,95,18,18.2,13.6,60.3,1018.6,47,1018.6,16.9,10.4,7.78,108,98.9,0,0,0.08,18.1,4.6,1.212
W12,2,1,Jun-13,163,8:22:00pm,10:12:00pm,110,18.17,17.7,13.5,63,1018.5,45,1018.5,16.5,10.6,7.89,92,99.1,0,0,0.08,17.6,4.2,1.214
W12,2,1,Jun-13,163,8:22:00pm,10:27:00pm,125,17.92,17.8,13.4,61.7,1018.4,44,1018.4,16.6,10.4,7.79,98,99,0,0,0.08,17.8,4.4,1.213
W12,2,1,Jun-20,170,8:24:00pm,8:29:00pm,5,9,24.2,17.8,54.1,1008,42,1008,23.7,14.3,10.23,441,95.8,0,0,0.05,24.1,6.4,1.173
W12,2,1,Jun-20,170,8:24:00pm,8:44:00pm,20,11.59,23.4,16.6,50.2,1008.2,39,1008.2,22.9,12.5,9.06,406,96.1,0,0,0.07,23.4,6.8,1.177
W12,2,1,Jun-20,170,8:24:00pm,8:59:00pm,35,14.19,23.3,17.1,53.9,1008.6,36,1008.6,22.9,13.5,9.66,402,96.1,2,1.8,0.08,23.3,6.2,1.178
W12,2,1,Jun-20,170,8:24:00pm,9:14:00pm,50,16.82,23,17.2,56.5,1009,34,1009,22.8,13.9,9.95,390,96.3,0,0,0.05,23,5.8,1.179
W12,2,1,Jun-20,170,8:24:00pm,9:29:00pm,65,18.33,22.6,17.5,61.2,1009.2,31,1009.2,22.5,14.7,10.49,375,96.4,0,0,0.05,22.5,5.1,1.181
W12,2,1,Jun-20,170,8:24:00pm,9:44:00pm,80,18.88,22,16.9,60.3,1009.5,28,1009.5,22,14,10,351,96.6,1,1.2,0.07,22,5.1,1.184
W12,2,1,Jun-20,170,8:24:00pm,9:59:00pm,95,18.96,21.9,16.5,58.2,1009.6,28,1009.6,21.8,13.3,9.58,343,96.7,0,0,0.06,21.9,5.4,1.185
W12,2,1,Jun-20,170,8:24:00pm,10:14:00pm,110,19.01,22.2,16.8,58.8,1009.9,26,1009.9,22,13.7,9.82,350,96.6,1,1.2,0.07,22.1,5.4,1.184
W12,2,1,Jun-20,170,8:24:00pm,10:29:00pm,125,19.02,22,17.4,63.7,1009.9,26,1009.9,22.2,14.8,10.58,351,96.6,2,1.4,0.06,22,4.6,1.184
W12,2,1,Jun-27,177,8:25:00pm,8:30:00pm,5,11.2,20.3,15.1,58.4,1020,58,1020,19.6,11.9,8.59,173,98.3,1,1.3,0.09,20.2,5.2,1.204
W12,2,1,Jun-27,177,8:25:00pm,8:45:00pm,20,13.08,20.8,15.3,56.6,1020.1,59,1020.1,20.4,11.9,8.61,193,98.1,2,1.6,0.1,20.8,5.5,1.202
W12,2,1,Jun-27,177,8:25:00pm,9:00:00pm,35,15.76,20.6,15.3,57.8,1020.1,59,1020.1,20,12,8.65,183,98.2,3,2,0.11,20.5,5.3,1.203
W12,2,1,Jun-27,177,8:25:00pm,9:15:00pm,50,17.47,21,15.6,57.2,1020.2,60,1020.2,20.5,12.2,8.78,196,98.1,0,0,0.07,20.9,5.4,1.202
W12,2,1,Jun-27,177,8:25:00pm,9:30:00pm,65,18.01,20.5,15.6,60.7,1020.2,59,1020.2,20,12.6,9.03,180,98.2,0,0,0.06,20.4,4.9,1.203
W12,2,1,Jun-27,177,8:25:00pm,9:45:00pm,80,17.96,20.9,15.7,58.8,1020.1,59,1020.1,20.5,12.5,8.97,196,98.1,1,1.3,0.09,20.8,5.2,1.202
W12,2,1,Jun-27,177,8:25:00pm,10:00:00pm,95,18.05,21,15.4,55.7,1020.1,59,1020.1,20.5,11.8,8.55,197,98.1,2,1.8,0.11,20.9,5.6,1.201
W12,2,1,Jun-27,177,8:25:00pm,10:15:00pm,110,18.49,20.1,15.1,59.4,1020.1,59,1020.1,19.3,11.9,8.63,164,98.4,0,0,0.07,20,5,1.205
W12,2,1,Jun-27,177,8:25:00pm,10:30:00pm,125,18.16,20.3,15.1,58.5,1020,58,1020,19.6,11.9,8.61,174,98.3,0,0,0.07,20.2,5.2,1.204
W13,2,1,Jun-13,163,8:22:00pm,8:32:00pm,10,9.64,18.4,13.6,58.5,1017.3,36,1017.3,17.1,10.2,7.69,131,98.7,0,0,0.08,18.4,4.8,1.209
W13,2,1,Jun-13,163,8:22:00pm,8:47:00pm,25,12.08,18.7,13.6,56.9,1017.5,37,1017.5,17.3,9.9,7.57,135,98.7,0,0,0.08,18.6,5.1,1.209
W13,2,1,Jun-13,163,8:22:00pm,9:02:00pm,40,14.65,18.2,13,55.2,1017.8,39,1017.8,16.7,9.1,7.16,115,98.9,0,0,0.09,18.2,5.2,1.211
W13,2,1,Jun-13,163,8:22:00pm,9:17:00pm,55,16.74,17.9,12.9,56.6,1017.9,40,1017.9,16.5,9.2,7.19,104,99,0,0,0.09,17.9,5,1.212
W13,2,1,Jun-13,163,8:22:00pm,9:32:00pm,70,17.72,18.2,13.5,59,1017.9,40,1017.9,16.8,10.1,7.62,114,98.9,1,1.2,0.11,18.1,4.7,1.211
W13,2,1,Jun-13,163,8:22:00pm,9:47:00pm,85,17.81,18.4,13.4,57.9,1018,41,1018,16.9,9.9,7.55,120,98.8,1,1.2,0.11,18.3,5,1.21
W13,2,1,Jun-13,163,8:22:00pm,10:02:00pm,100,17.76,17.9,13.7,63,1018.1,42,1018.1,16.8,10.8,8,104,99,0,0,0.08,17.9,4.2,1.212
W13,2,1,Jun-13,163,8:22:00pm,10:17:00pm,115,17.81,17.9,14,64.9,1018,41,1018,16.9,11.3,8.27,109,98.9,0,0,0.08,17.9,4,1.212
W13,2,1,Jun-13,163,8:22:00pm,10:32:00pm,130,17.38,18.1,13.6,61.4,1017.9,40,1017.9,16.8,10.5,7.87,112,98.9,1,1.1,0.1,18,4.5,1.211
W13,2,1,Jun-20,170,8:24:00pm,8:34:00pm,10,9.43,23.2,17,54.4,1007.9,42,1007.9,22.8,13.5,9.67,404,96.1,0,0,0.06,23.1,6.2,1.178
W13,2,1,Jun-20,170,8:24:00pm,8:49:00pm,25,11.97,23.1,17.4,57.5,1008.2,39,1008.2,22.8,14.2,10.17,401,96.2,0,0,0.05,23,5.7,1.178
W13,2,1,Jun-20,170,8:24:00pm,9:04:00pm,40,14.7,23,17,55.1,1008.6,37,1008.6,22.7,13.5,9.68,391,96.2,2,1.4,0.08,22.9,6,1.179
W13,2,1,Jun-20,170,8:24:00pm,9:19:00pm,55,17.1,22.8,17.4,59.8,1009,34,1009,22.6,14.5,10.37,384,96.3,0,0,0.05,22.7,5.3,1.18
W13,2,1,Jun-20,170,8:24:00pm,9:34:00pm,70,18.27,22.5,17.5,61.9,1009.2,31,1009.2,22.5,14.8,10.56,372,96.4,1,1.3,0.06,22.4,5,1.181
W13,2,1,Jun-20,170,8:24:00pm,9:49:00pm,85,18.79,22.1,17.2,62.3,1009.4,30,1009.4,22.1,14.5,10.37,355,96.6,0,0,0.05,22,4.9,1.183
W13,2,1,Jun-20,170,8:24:00pm,10:04:00pm,100,18.97,22,17.1,62.2,1009.5,28,1009.5,22,14.4,10.29,351,96.6,0,0,0.05,21.9,4.9,1.184
W13,2,1,Jun-20,170,8:24:00pm,10:19:00pm,115,18.95,21.8,17.3,64.5,1009.7,28,1009.7,22,14.8,10.56,344,96.7,1,1.3,0.06,21.8,4.5,1.185
W13,2,1,Jun-20,170,8:24:00pm,10:34:00pm,130,19,21.4,17,64.7,1009.8,26,1009.8,21.4,14.4,10.3,326,96.9,1,1.2,0.07,21.3,4.4,1.187
W13,2,1,Jun-27,177,8:25:00pm,8:25:00pm,0,9.05,20.4,16.6,68.6,1019.7,55,1019.7,20.1,14.4,10.19,191,98.1,3,2.2,0.08,20.3,3.8,1.202
W13,2,1,Jun-27,177,8:25:00pm,8:40:00pm,15,10.3,20.5,15.2,56.9,1019.6,54,1019.6,19.8,11.6,8.47,183,98.2,4,3,0.13,20.4,5.3,1.203
W13,2,1,Jun-27,177,8:25:00pm,8:55:00pm,30,12.99,20.9,15.5,57,1019.6,55,1019.6,20.5,12.1,8.71,200,98,0,0,0.07,20.9,5.4,1.201
W13,2,1,Jun-27,177,8:25:00pm,9:10:00pm,45,15.57,20.9,15.7,58.7,1019.7,55,1019.7,20.6,12.5,8.97,201,98,2,1.4,0.09,20.9,5.2,1.201
W13,2,1,Jun-27,177,8:25:00pm,9:25:00pm,60,16.83,20.7,15.4,57.3,1019.8,55,1019.8,20.2,12,8.68,192,98.1,2,1.7,0.1,20.7,5.3,1.202
W13,2,1,Jun-27,177,8:25:00pm,9:40:00pm,75,17.2,20.5,15.3,58.3,1019.7,55,1019.7,19.9,12,8.68,183,98.2,0,0,0.07,20.4,5.2,1.203
W13,2,1,Jun-27,177,8:25:00pm,9:55:00pm,90,17.36,20.5,15.2,57.3,1019.7,55,1019.7,19.9,11.8,8.55,183,98.2,0,0,0.07,20.5,5.3,1.203
W13,2,1,Jun-27,177,8:25:00pm,10:10:00pm,105,17.66,20,14.8,57.1,1019.6,55,1019.6,19.2,11.3,8.27,167,98.4,2,1.7,0.11,20,5.2,1.205
W13,2,1,Jun-27,177,8:25:00pm,10:25:00pm,120,17.37,19.8,14.5,57,1019.8,55,1019.8,18.8,11,8.11,153,98.5,2,1.5,0.11,19.7,5.2,1.207
W21,2,2,May-28,147,8:12:00pm,8:12:00pm,0,10.53,18.2,10.6,37.9,1016.6,29,1016.6,15.7,3.6,4.88,111,1.211,0,0,0.12,18.1,7.6,1.211
W21,2,2,May-28,147,8:12:00pm,8:24:00pm,12,12.21,19.8,12.6,42.7,1016.6,29,1016.6,18.1,6.8,6.08,174,98.3,0,0,0.1,19.7,7.2,1.204
W21,2,2,May-28,147,8:12:00pm,8:36:00pm,24,14.53,18.5,12.3,48.3,1016.8,31,1016.8,16.6,7.4,6.36,129,98.7,0,0,0.1,18.5,6.2,1.209
W21,2,2,May-28,147,8:12:00pm,8:48:00pm,36,16.81,17.7,11,43.6,1016.9,32,1016.9,15.5,5.2,5.44,93,99.1,0,0,0.11,17.6,6.7,1.214
W21,2,2,May-28,147,8:12:00pm,9:00:00pm,48,18.47,17.3,11.2,47.1,1016.9,31,1016.9,15.5,5.9,5.74,81,99.2,0,0,0.11,17.3,6.1,1.215
W21,2,2,May-28,147,8:12:00pm,9:12:00pm,60,19.33,18.4,12.1,47.2,1016.9,32,1016.9,16.4,6.9,6.16,122,98.8,0,0,0.1,18.3,6.3,1.21
W21,2,2,May-28,147,8:12:00pm,9:24:00pm,72,19.33,18.1,12.2,50.4,1017.1,33,1017.1,16.3,7.6,6.46,112,98.9,0,0,0.1,18.1,5.9,1.211
W21,2,2,May-28,147,8:12:00pm,9:36:00pm,84,19.46,17.4,11.5,49.6,1017.1,34,1017.1,15.5,6.7,6.06,83,99.2,2,1.9,0.16,17.3,5.9,1.215
W21,2,2,May-28,147,8:12:00pm,9:48:00pm,96,19.87,17,11.3,50.7,1017,33,1017,15.3,6.7,6.07,72,99.3,0,0,0.1,17,5.7,1.216
W21,2,2,Jun-02,152,8:15:00pm,8:15:00pm,0,10.77,18.8,13.6,56.3,1007.7,44,1007.7,17.3,9.9,7.61,239,97.7,0,0,0.08,18.7,5.2,1.197
W21,2,2,Jun-02,152,8:15:00pm,8:30:00pm,15,12.61,18.4,13,54.5,1007.9,42,1007.9,16.8,9.1,7.2,222,97.8,0,0,0.09,18.3,5.4,1.199
W21,2,2,Jun-02,152,8:15:00pm,8:45:00pm,30,15.13,16.5,12.3,61.9,1008.2,40,1008.2,15.4,9.1,7.23,150,98.5,0,0,0.09,16.4,4.2,1.207
W21,2,2,Jun-02,152,8:15:00pm,9:00:00pm,45,17.77,16.6,12.3,60.6,1008.3,39,1008.3,15.5,9,7.15,154,98.5,0,0,0.09,16.6,4.3,1.206
W21,2,2,Jun-02,152,8:15:00pm,9:15:00pm,60,19.2,16.8,12.3,59.7,1008.5,38,1008.5,15.5,8.9,7.11,157,98.5,0,0,0.09,16.7,4.5,1.206
W21,2,2,Jun-02,152,8:15:00pm,9:30:00pm,75,19.5,16.6,11.8,57.3,1008.8,35,1008.7,15.2,8.1,6.74,145,98.6,0,0,0.1,16.5,4.8,1.208
W21,2,2,Jun-02,152,8:15:00pm,9:45:00pm,90,19.47,15.8,12.2,66,1009,34,1009,14.9,9.5,7.38,118,98.8,0,0,0.09,15.7,3.6,1.211
W21,2,2,Jun-02,152,8:15:00pm,10:00:00pm,105,19.7,15,11.8,68.3,1009.1,32,1009.1,14.3,9.3,7.28,89,99.1,0,0,0.09,15,3.2,1.214
W21,2,2,Jun-02,152,8:15:00pm,10:15:00pm,120,19.82,15.2,11.5,65.2,1009.3,30,1009.3,14.3,8.8,7.03,93,99.1,0,0,0.09,15.2,3.7,1.214
W21,2,2,Jun-13,163,8:22:00pm,8:22:00pm,0,,18,14.5,69,1008,14,1015.1,17.2,12.2,8.85,145,98.6,0,0,0.07,18,3.5,1.208
W21,2,2,Jun-13,163,8:22:00pm,8:37:00pm,15,,17.4,14.1,70.6,1008.4,16,1015.4,16.7,12,8.72,119,98.8,2,1.4,0.1,17.4,3.3,1.211
W21,2,2,Jun-13,163,8:22:00pm,8:52:00pm,30,,16.7,13.7,71.8,1008.4,17,1015.4,16.1,11.6,8.47,92,99.1,0,0,0.07,16.7,3,1.214
W21,2,2,Jun-13,163,8:22:00pm,9:07:00pm,45,,16.5,13.4,71.2,1008.5,18,1015.6,15.8,11.3,8.3,82,99.2,0,0,0.08,16.5,3.1,1.215
W21,2,2,Jun-13,163,8:22:00pm,9:22:00pm,60,,16.6,13.6,72.2,1008.7,19,1015.7,16,11.6,8.47,85,99.1,0,0,0.07,16.6,3,1.214
W21,2,2,Jun-13,163,8:22:00pm,9:37:00pm,75,,16.8,13.9,73.7,1008.7,19,1015.7,16.2,12.1,8.74,93,99.1,0,0,0.07,16.7,2.9,1.214
W21,2,2,Jun-13,163,8:22:00pm,9:52:00pm,90,,16.5,13.3,71,1009,23,1016.1,15.7,11.2,8.26,75,99.2,0,0,0.08,16.4,3.2,1.216
W21,2,2,Jun-13,163,8:22:00pm,10:07:00pm,105,,16.6,13.7,74,1008.7,21,1015.8,16,11.9,8.67,85,99.1,1,1.2,0.1,16.5,2.9,1.215
W21,2,2,Jun-13,163,8:22:00pm,10:22:00pm,120,,16.6,14.1,76.6,1008.7,21,1015.8,16.2,12.5,9.02,90,99.1,2,1.6,0.1,16.6,2.5,1.214
W21,2,2,Jun-20,170,8:24:00pm,8:24:00pm,0,10.23,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,8:39:00pm,15,12.17,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,8:54:00pm,30,14.98,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,9:09:00pm,45,17.45,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,9:24:00pm,60,18.37,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,9:39:00pm,75,19.34,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,9:54:00pm,90,18.96,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,10:09:00pm,105,19.17,,,,,,,,,,,,,,,,,
W21,2,2,Jun-20,170,8:24:00pm,10:24:00pm,120,18.14,,,,,,,,,,,,,,,,,
W21,2,2,Jun-27,177,8:25:00pm,8:35:00pm,10,8.83,20.6,16.4,66.1,1010.5,36,1017.6,20.4,14,9.93,215,97.9,2,1.5,0.08,20.5,4.2,1.199
W21,2,2,Jun-27,177,8:25:00pm,8:50:00pm,25,10.87,20,15.9,65.9,1010.5,36,1017.6,19.5,13.4,9.54,193,98.1,0,0,0.06,19.9,4.1,1.202
W21,2,2,Jun-27,177,8:25:00pm,9:05:00pm,40,13.36,20.3,15.9,64,1011.2,40,1018.2,20,13.3,9.47,199,98.1,0,0,0.06,20.3,4.4,1.201
W21,2,2,Jun-27,177,8:25:00pm,9:20:00pm,55,15.93,20,15.4,62.5,1010.7,36,1017.7,19.5,12.6,9.07,191,98.1,0,0,0.06,20,4.6,1.202
W21,2,2,Jun-27,177,8:25:00pm,9:35:00pm,70,17.79,20.6,15.8,61.3,1010.7,36,1017.7,20.3,12.9,9.23,212,97.9,0,0,0.06,20.6,4.8,1.2
W21,2,2,Jun-27,177,8:25:00pm,9:50:00pm,85,18.38,,,,,,,,,,,,,,,,,
W21,2,2,Jun-27,177,8:25:00pm,10:05:00pm,100,18.67,,,,,,,,,,,,,,,,,
W21,2,2,Jun-27,177,8:25:00pm,10:20:00pm,115,18.52,,,,,,,,,,,,,,,,,
W21,2,2,Jun-27,177,8:25:00pm,10:35:00pm,130,18.4,,,,,,,,,,,,,,,,,
W22,2,2,May-28,147,8:12:00pm,8:12:00pm,0,9.57,22.7,,56.2,,,,,,,,,,0,,,,
W22,2,2,May-28,147,8:12:00pm,8:24:00pm,12,11.19,22.3,,58.9,,,,,,,,,,0,,,,
W22,2,2,May-28,147,8:12:00pm,8:36:00pm,24,13.35,19.3,,43.2,,,,,,,,,,0,,,,
W22,2,2,May-28,147,8:12:00pm,8:48:00pm,36,15.62,21.2,13.4,40.9,1009.4,25,1016.4,20.2,7.4,6.35,228,97.8,0,0,0.1,21.1,7.8,1.198
W22,2,2,May-28,147,8:12:00pm,9:00:00pm,48,17.58,20,12.6,42,1009.2,24,1016.2,18.4,6.7,6.06,185,98.2,0,0,0.1,19.9,7.4,1.203
W22,2,2,May-28,147,8:12:00pm,9:12:00pm,60,18.46,22.1,13.7,38.2,1009.5,26,1016.5,21.1,7.2,6.28,258,97.5,0,0,0.1,22.1,8.4,1.194
W22,2,2,May-28,147,8:12:00pm,9:24:00pm,72,18.63,19.9,12.7,43,1009.7,27,1016.6,18.4,6.9,6.16,178,98.2,2,1.3,0.14,19.8,7.2,1.204
W22,2,2,May-28,147,8:12:00pm,9:36:00pm,84,18.93,20.4,13.5,45.8,1009.7,28,1016.7,19.2,8.3,6.77,199,98.1,0,0,0.09,20.3,6.9,1.201
W22,2,2,May-28,147,8:12:00pm,9:48:00pm,96,18.86,20.8,13.5,43.3,1009.7,28,1016.7,19.8,7.9,6.59,214,97.9,0,0,0.1,20.8,7.3,1.199
W22,2,2,Jun-02,152,8:15:00pm,8:15:00pm,0,9.04,17.7,12.9,58.6,1000.5,48,1007.5,16.3,9.5,7.4,202,98,0,0,0.09,17.6,4.8,1.201
W22,2,2,Jun-02,152,8:15:00pm,8:30:00pm,15,11.51,17.1,12.5,58.9,1000.7,48,1007.6,15.8,9,7.17,179,98.2,0,0,0.09,17.1,4.6,1.204
W22,2,2,Jun-02,152,8:15:00pm,8:45:00pm,30,14.12,16.2,11.8,59.7,1000.9,45,1007.9,15,8.4,6.87,143,98.6,0,0,0.1,16.2,4.4,1.208
W22,2,2,Jun-02,152,8:15:00pm,9:00:00pm,45,16.63,16.3,11.9,59.7,1000.9,44,1007.9,15,8.4,6.9,145,98.6,0,0,0.1,16.2,4.4,1.208
W22,2,2,Jun-02,152,8:15:00pm,9:15:00pm,60,18.63,15.2,12.3,72,1001.2,42,1008.3,14.6,10.2,7.76,106,98.9,0,0,0.09,15.1,2.9,1.212
W22,2,2,Jun-02,152,8:15:00pm,9:30:00pm,75,19.03,15.5,12.3,69.7,1001.5,40,1008.5,14.9,10,7.67,117,98.8,0,0,0.09,15.5,3.2,1.211
W22,2,2,Jun-02,152,8:15:00pm,9:45:00pm,90,19.26,15.3,12.7,75,1001.7,38,1008.7,14.8,10.9,8.12,107,98.9,0,0,0.08,15.2,2.6,1.212
W22,2,2,Jun-02,152,8:15:00pm,10:00:00pm,105,19.48,18.9,15.8,73,1001.9,37,1008.9,18.3,13.9,9.97,245,97.6,0,0,0.06,18.8,3.1,1.196
W22,2,2,Jun-02,152,8:15:00pm,10:15:00pm,120,18.93,14.7,11.5,68.5,1002,36,1009,14,9,7.15,78,99.2,0,0,0.09,14.7,3.2,1.215
W22,2,2,Jun-13,163,8:22:00pm,8:27:00pm,5,,17.4,13.6,66.9,1007.5,10,1014.6,16.4,11.1,8.23,122,98.8,0,0,0.08,17.3,3.8,1.21
W22,2,2,Jun-13,163,8:22:00pm,8:42:00pm,20,,17.4,14,69.8,1007.7,11,1014.8,16.6,11.8,8.61,124,98.8,2,1.4,0.1,17.3,3.4,1.21
W22,2,2,Jun-13,163,8:22:00pm,8:57:00pm,35,,17.2,14,70.7,1008.4,17,1015.4,16.5,11.8,8.62,113,98.9,0,0,0.07,17.2,3.2,1.211
W22,2,2,Jun-13,163,8:22:00pm,9:12:00pm,50,,,,,,,,,,,,,,,,,,
W22,2,2,Jun-13,163,8:22:00pm,9:27:00pm,65,,16.6,13.4,70.7,1008.4,17,1015.4,15.9,11.3,8.31,89,99.1,0,0,0.08,16.6,3.2,1.214
W22,2,2,Jun-13,163,8:22:00pm,9:42:00pm,80,,16.6,13.5,71.4,1008.7,19,1015.7,16,11.4,8.39,85,99.1,0,0,0.08,16.6,3.1,1.214
W22,2,2,Jun-13,163,8:22:00pm,9:57:00pm,95,,16.7,13.6,71.2,1008.7,19,1015.7,16,11.5,8.41,89,99.1,0,0,0.08,16.7,3.1,1.214
W22,2,2,Jun-13,163,8:22:00pm,10:12:00pm,110,,16.2,13.2,72,1009,21,1016,15.6,11.2,8.23,67,99.3,1,1.2,0.1,16.2,3,1.217
